date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:03:48	90819/90819	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-162c3%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/es.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/es.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:48	92546/92546	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-16982%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/es.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/es.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:48	1233/1233	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-4d1%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/et.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/et.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:48	1226/1226	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-4ca%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/et.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/et.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:49	237/237	---M--	200	added ('OK')	image/svg+xml	etag:%2260587b04-ed%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/fi.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/fi.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:49	240/240	---M--	200	added ('OK')	image/svg+xml	etag:%2260587b04-f0%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/fi.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/fi.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:49	27237/27237	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-6a65%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/fj.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/fj.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:49	27518/27518	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-6b7e%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/fj.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/fj.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:50	31973/31973	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-7ce5%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/fk.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/fk.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:50	31798/31798	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-7c36%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/fk.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/fk.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:50	776/776	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-308%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/fm.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/fm.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:50	759/759	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-2f7%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/fm.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/fm.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:50	570/570	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-23a%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/fo.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/fo.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:51	534/534	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-216%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/fo.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/fo.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:51	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-124%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/fr.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/fr.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:51	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-124%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/fr.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/fr.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:51	274/274	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-112%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ga.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ga.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:51	278/278	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-116%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ga.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ga.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:52	538/538	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-21a%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gb.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gb.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:52	541/541	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-21d%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gb.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gb.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:52	1681/1681	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-691%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gd.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gd.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:52	1828/1828	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-724%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gd.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gd.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:53	1397/1397	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-575%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ge.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ge.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:53	1541/1541	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-605%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ge.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ge.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:53	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-124%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gf.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gf.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:53	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-124%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gf.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gf.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:53	595/595	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-253%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gg.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gg.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:54	625/625	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-271%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gg.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gg.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:54	281/281	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-119%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gh.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gh.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:54	296/296	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-128%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gh.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gh.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:54	2938/2938	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-b7a%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gi.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gi.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:55	2930/2930	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-b72%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gi.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gi.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:55	223/223	---M--	200	added ('OK')	image/svg+xml	etag:%2260587b04-df%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gl.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gl.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:55	237/237	---M--	200	added ('OK')	image/svg+xml	etag:%2260587b04-ed%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gl.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gl.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:55	546/546	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-222%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gm.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gm.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:55	382/382	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-17e%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gm.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gm.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:56	295/295	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-127%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gn.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gn.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:56	295/295	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-127%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gn.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gn.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:56	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-124%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gp.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gp.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:56	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-124%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gp.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gp.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:56	5182/5182	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-143e%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gq.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gq.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:57	5273/5273	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-1499%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gq.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gq.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:57	1096/1096	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-448%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gr.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gr.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:57	1085/1085	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-43d%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gr.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gr.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:57	34568/34568	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-8708%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gs.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gs.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:58	35061/35061	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-88f5%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gs.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gs.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:58	37255/37255	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-9187%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gt.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gt.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:58	37255/37255	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-9187%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gt.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gt.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:58	4840/4840	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-12e8%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gu.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gu.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:58	4614/4614	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-1206%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gu.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gu.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:59	813/813	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-32d%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gw.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gw.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:59	889/889	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-379%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gw.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gw.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:03:59	488/488	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-1e8%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gy.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/gy.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:00	481/481	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-1e1%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gy.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/gy.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:00	3494/3494	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-da6%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/hk.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/hk.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:00	3529/3529	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-dc9%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/hk.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/hk.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:00	1324/1324	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-52c%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/hm.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/hm.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:00	1308/1308	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-51c%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/hm.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/hm.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:01	1112/1112	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-458%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/hn.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/hn.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:01	1116/1116	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-45c%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/hn.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/hn.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
